Fill Factor,Pitch,Duty Cycle,Theta,Lambda,Transmission,Mode
0.52,5.00E-07,0.56,5,1.69E-06,-0.00028836, TE
0.52,5.00E-07,0.56,5,1.69E-06,-0.000282847, TE
0.52,5.00E-07,0.56,5,1.68E-06,-0.000264237, TE
0.52,5.00E-07,0.56,5,1.68E-06,-0.000262501, TE
0.52,5.00E-07,0.56,5,1.68E-06,-0.000242553, TE
0.52,5.00E-07,0.56,5,1.68E-06,-0.000216898, TE
0.52,5.00E-07,0.56,5,1.67E-06,-0.000205649, TE
0.52,5.00E-07,0.56,5,1.67E-06,-0.000176196, TE
0.52,5.00E-07,0.56,5,1.67E-06,-0.000148822, TE
0.52,5.00E-07,0.56,5,1.67E-06,-0.000132118, TE
0.52,5.00E-07,0.56,5,1.66E-06,-0.00010233, TE
0.52,5.00E-07,0.56,5,1.66E-06,-8.11E-05, TE
0.52,5.00E-07,0.56,5,1.66E-06,-6.70E-05, TE
0.52,5.00E-07,0.56,5,1.66E-06,-4.85E-05, TE
0.52,5.00E-07,0.56,5,1.65E-06,-4.10E-05, TE
0.52,5.00E-07,0.56,5,1.65E-06,-3.67E-05, TE
0.52,5.00E-07,0.56,5,1.65E-06,-3.64E-05, TE
0.52,5.00E-07,0.56,5,1.65E-06,-4.26E-05, TE
0.52,5.00E-07,0.56,5,1.64E-06,-4.82E-05, TE
0.52,5.00E-07,0.56,5,1.64E-06,-6.22E-05, TE
0.52,5.00E-07,0.56,5,1.64E-06,-7.38E-05, TE
0.52,5.00E-07,0.56,5,1.64E-06,-8.24E-05, TE
0.52,5.00E-07,0.56,5,1.63E-06,-9.99E-05, TE
0.52,5.00E-07,0.56,5,1.63E-06,-0.00010618, TE
0.52,5.00E-07,0.56,5,1.63E-06,-0.000110277, TE
0.52,5.00E-07,0.56,5,1.63E-06,-0.000121373, TE
0.52,5.00E-07,0.56,5,1.62E-06,-0.000116711, TE
0.52,5.00E-07,0.56,5,1.62E-06,-0.000113684, TE
0.52,5.00E-07,0.56,5,1.62E-06,-0.000115139, TE
0.52,5.00E-07,0.56,5,1.62E-06,-0.000102068, TE
0.52,5.00E-07,0.56,5,1.62E-06,-9.51E-05, TE
0.52,5.00E-07,0.56,5,1.61E-06,-9.03E-05, TE
0.52,5.00E-07,0.56,5,1.61E-06,-7.60E-05, TE
0.52,5.00E-07,0.56,5,1.61E-06,-7.00E-05, TE
0.52,5.00E-07,0.56,5,1.61E-06,-6.41E-05, TE
0.52,5.00E-07,0.56,5,1.60E-06,-5.48E-05, TE
0.52,5.00E-07,0.56,5,1.60E-06,-5.21E-05, TE
0.52,5.00E-07,0.56,5,1.60E-06,-4.87E-05, TE
0.52,5.00E-07,0.56,5,1.60E-06,-4.63E-05, TE
0.52,5.00E-07,0.56,5,1.59E-06,-4.66E-05, TE
0.52,5.00E-07,0.56,5,1.59E-06,-4.74E-05, TE
0.52,5.00E-07,0.56,5,1.59E-06,-5.08E-05, TE
0.52,5.00E-07,0.56,5,1.59E-06,-5.26E-05, TE
0.52,5.00E-07,0.56,5,1.58E-06,-5.78E-05, TE
0.52,5.00E-07,0.56,5,1.58E-06,-6.45E-05, TE
0.52,5.00E-07,0.56,5,1.58E-06,-6.67E-05, TE
0.52,5.00E-07,0.56,5,1.58E-06,-7.55E-05, TE
0.52,5.00E-07,0.56,5,1.58E-06,-8.23E-05, TE
0.52,5.00E-07,0.56,5,1.57E-06,-8.40E-05, TE
0.52,5.00E-07,0.56,5,1.57E-06,-9.45E-05, TE
0.52,5.00E-07,0.56,5,1.57E-06,-9.83E-05, TE
0.52,5.00E-07,0.56,5,1.57E-06,-9.86E-05, TE
0.52,5.00E-07,0.56,5,1.56E-06,-0.000107794, TE
0.52,5.00E-07,0.56,5,1.56E-06,-0.000106298, TE
0.52,5.00E-07,0.56,5,1.56E-06,-0.000104069, TE
0.52,5.00E-07,0.56,5,1.56E-06,-0.000108758, TE
0.52,5.00E-07,0.56,5,1.56E-06,-0.000100973, TE
0.52,5.00E-07,0.56,5,1.55E-06,-9.56E-05, TE
0.52,5.00E-07,0.56,5,1.55E-06,-9.43E-05, TE
0.52,5.00E-07,0.56,5,1.55E-06,-8.25E-05, TE
0.52,5.00E-07,0.56,5,1.55E-06,-7.56E-05, TE
0.52,5.00E-07,0.56,5,1.54E-06,-7.09E-05, TE
0.52,5.00E-07,0.56,5,1.54E-06,-6.13E-05, TE
0.52,5.00E-07,0.56,5,1.54E-06,-5.73E-05, TE
0.52,5.00E-07,0.56,5,1.54E-06,-5.58E-05, TE
0.52,5.00E-07,0.56,5,1.54E-06,-5.69E-05, TE
0.52,5.00E-07,0.56,5,1.53E-06,-6.14E-05, TE
0.52,5.00E-07,0.56,5,1.53E-06,-7.19E-05, TE
0.52,5.00E-07,0.56,5,1.53E-06,-9.28E-05, TE
0.52,5.00E-07,0.56,5,1.53E-06,-0.000112123, TE
0.52,5.00E-07,0.56,5,1.53E-06,-0.000144597, TE
0.52,5.00E-07,0.56,5,1.52E-06,-0.000191223, TE
0.52,5.00E-07,0.56,5,1.52E-06,-0.000225803, TE
0.52,5.00E-07,0.56,5,1.52E-06,-0.000276894, TE
0.52,5.00E-07,0.56,5,1.52E-06,-0.000333505, TE
0.52,5.00E-07,0.56,5,1.51E-06,-0.000357961, TE
0.52,5.00E-07,0.56,5,1.51E-06,-0.000392596, TE
0.52,5.00E-07,0.56,5,1.51E-06,-0.000415218, TE
0.52,5.00E-07,0.56,5,1.51E-06,-0.00039156, TE
0.52,5.00E-07,0.56,5,1.51E-06,-0.000378236, TE
0.52,5.00E-07,0.56,5,1.50E-06,-0.000349885, TE
0.52,5.00E-07,0.56,5,1.50E-06,-0.000289934, TE
0.52,5.00E-07,0.56,5,1.50E-06,-0.000255583, TE
0.52,5.00E-07,0.56,5,1.50E-06,-0.000215663, TE
0.52,5.00E-07,0.56,5,1.50E-06,-0.000169911, TE
0.52,5.00E-07,0.56,5,1.49E-06,-0.000153964, TE
0.52,5.00E-07,0.56,5,1.49E-06,-0.000129215, TE
0.52,5.00E-07,0.56,5,1.49E-06,-0.000109094, TE
0.52,5.00E-07,0.56,5,1.49E-06,-0.000103364, TE
0.52,5.00E-07,0.56,5,1.49E-06,-8.36E-05, TE
0.52,5.00E-07,0.56,5,1.48E-06,-7.84E-05, TE
0.52,5.00E-07,0.56,5,1.48E-06,-7.93E-05, TE
0.52,5.00E-07,0.56,5,1.48E-06,-8.39E-05, TE
0.52,5.00E-07,0.56,5,1.48E-06,-0.000119272, TE
0.52,5.00E-07,0.56,5,1.48E-06,-0.000152206, TE
0.52,5.00E-07,0.56,5,1.47E-06,-0.000202043, TE
0.52,5.00E-07,0.56,5,1.47E-06,-0.000272347, TE
0.52,5.00E-07,0.56,5,1.47E-06,-0.000305044, TE
0.52,5.00E-07,0.56,5,1.47E-06,-0.000339962, TE
0.52,5.00E-07,0.56,5,1.47E-06,-0.000363573, TE
0.52,5.00E-07,0.56,5,1.46E-06,-0.000323691, TE
0.52,5.00E-07,0.56,5,1.46E-06,-0.000287083, TE
0.52,5.00E-07,0.56,5,1.46E-06,-0.000243271, TE
0.52,5.00E-07,0.56,5,1.46E-06,-0.000171377, TE
0.52,5.00E-07,0.56,5,1.46E-06,-0.00013815, TE
0.52,5.00E-07,0.56,5,1.45E-06,-0.000118116, TE
0.52,5.00E-07,0.56,5,1.45E-06,-0.000107915, TE
0.52,5.00E-07,0.56,5,1.45E-06,-0.000136792, TE
0.52,5.00E-07,0.56,5,1.45E-06,-0.000150225, TE
0.52,5.00E-07,0.56,5,1.45E-06,-0.000154731, TE
0.52,5.00E-07,0.56,5,1.45E-06,-0.000167604, TE
0.52,5.00E-07,0.56,5,1.44E-06,-0.000163731, TE
0.52,5.00E-07,0.56,5,1.44E-06,-0.000188335, TE
0.52,5.00E-07,0.56,5,1.44E-06,-0.000339248, TE
0.52,5.00E-07,0.56,5,1.44E-06,-0.000721954, TE
0.52,5.00E-07,0.56,5,1.44E-06,-0.00137308, TE
0.52,5.00E-07,0.56,5,1.43E-06,-0.00243549, TE
0.52,5.00E-07,0.56,5,1.43E-06,-0.0041397, TE
0.52,5.00E-07,0.56,5,1.43E-06,-0.00634887, TE
0.52,5.00E-07,0.56,5,1.43E-06,-0.00905736, TE
0.52,5.00E-07,0.56,5,1.43E-06,-0.0124702, TE
0.52,5.00E-07,0.56,5,1.42E-06,-0.0159283, TE
0.52,5.00E-07,0.56,5,1.42E-06,-0.0187479, TE
0.52,5.00E-07,0.56,5,1.42E-06,-0.0208826, TE
0.52,5.00E-07,0.56,5,1.42E-06,-0.0216112, TE
0.52,5.00E-07,0.56,5,1.42E-06,-0.0205739, TE
0.52,5.00E-07,0.56,5,1.42E-06,-0.0187779, TE
0.52,5.00E-07,0.56,5,1.41E-06,-0.0165908, TE
0.52,5.00E-07,0.56,5,1.41E-06,-0.0139267, TE
0.52,5.00E-07,0.56,5,1.41E-06,-0.0115602, TE
0.52,5.00E-07,0.56,5,1.41E-06,-0.00980588, TE
0.52,5.00E-07,0.56,5,1.41E-06,-0.00829564, TE
0.52,5.00E-07,0.56,5,1.40E-06,-0.0071744, TE
0.52,5.00E-07,0.56,5,1.40E-06,-0.0066528, TE
0.52,5.00E-07,0.56,5,1.40E-06,-0.00624066, TE
0.52,5.00E-07,0.56,5,1.40E-06,-0.00529354, TE
0.52,5.00E-07,0.56,5,1.40E-06,-0.00394175, TE
0.52,5.00E-07,0.56,5,1.40E-06,-0.00259146, TE
0.52,5.00E-07,0.56,5,1.39E-06,-0.00131561, TE
0.52,5.00E-07,0.56,5,1.39E-06,-0.000895269, TE
0.52,5.00E-07,0.56,5,1.39E-06,-0.00205738, TE
0.52,5.00E-07,0.56,5,1.39E-06,-0.00363572, TE
0.52,5.00E-07,0.56,5,1.39E-06,-0.00425911, TE
0.52,5.00E-07,0.56,5,1.39E-06,-0.00404298, TE
0.52,5.00E-07,0.56,5,1.38E-06,-0.00355569, TE
0.52,5.00E-07,0.56,5,1.38E-06,-0.00312609, TE
0.52,5.00E-07,0.56,5,1.38E-06,-0.00273132, TE
0.52,5.00E-07,0.56,5,1.38E-06,-0.00229404, TE
0.52,5.00E-07,0.56,5,1.38E-06,-0.00201202, TE
0.52,5.00E-07,0.56,5,1.37E-06,-0.00177582, TE
0.52,5.00E-07,0.56,5,1.37E-06,-0.0014861, TE
0.52,5.00E-07,0.56,5,1.37E-06,-0.00134849, TE
0.52,5.00E-07,0.56,5,1.37E-06,-0.00120012, TE
0.52,5.00E-07,0.56,5,1.37E-06,-0.00101792, TE
0.52,5.00E-07,0.56,5,1.37E-06,-0.000973224, TE
0.52,5.00E-07,0.56,5,1.36E-06,-0.000863416, TE
0.52,5.00E-07,0.56,5,1.36E-06,-0.000765505, TE
0.52,5.00E-07,0.56,5,1.36E-06,-0.000769456, TE
0.52,5.00E-07,0.56,5,1.36E-06,-0.000675382, TE
0.52,5.00E-07,0.56,5,1.36E-06,-0.000648001, TE
0.52,5.00E-07,0.56,5,1.36E-06,-0.000663689, TE
0.52,5.00E-07,0.56,5,1.35E-06,-0.000581701, TE
0.52,5.00E-07,0.56,5,1.35E-06,-0.000611169, TE
0.52,5.00E-07,0.56,5,1.35E-06,-0.000610211, TE
0.52,5.00E-07,0.56,5,1.35E-06,-0.000549539, TE
0.52,5.00E-07,0.56,5,1.35E-06,-0.000616908, TE
0.52,5.00E-07,0.56,5,1.35E-06,-0.000582454, TE
0.52,5.00E-07,0.56,5,1.34E-06,-0.000558544, TE
0.52,5.00E-07,0.56,5,1.34E-06,-0.000637977, TE
0.52,5.00E-07,0.56,5,1.34E-06,-0.000567681, TE
0.52,5.00E-07,0.56,5,1.34E-06,-0.000594596, TE
0.52,5.00E-07,0.56,5,1.34E-06,-0.000655095, TE
0.52,5.00E-07,0.56,5,1.34E-06,-0.000562477, TE
0.52,5.00E-07,0.56,5,1.33E-06,-0.000645027, TE
0.52,5.00E-07,0.56,5,1.33E-06,-0.000655345, TE
0.52,5.00E-07,0.56,5,1.33E-06,-0.000568451, TE
0.52,5.00E-07,0.56,5,1.33E-06,-0.000695241, TE
0.52,5.00E-07,0.56,5,1.33E-06,-0.000631527, TE
0.52,5.00E-07,0.56,5,1.33E-06,-0.000588097, TE
0.52,5.00E-07,0.56,5,1.33E-06,-0.000726709, TE
0.52,5.00E-07,0.56,5,1.32E-06,-0.000582148, TE
0.52,5.00E-07,0.56,5,1.32E-06,-0.000620633, TE
0.52,5.00E-07,0.56,5,1.32E-06,-0.000716157, TE
0.52,5.00E-07,0.56,5,1.32E-06,-0.000512099, TE
0.52,5.00E-07,0.56,5,1.32E-06,-0.00065706, TE
0.52,5.00E-07,0.56,5,1.32E-06,-0.000635138, TE
0.52,5.00E-07,0.56,5,1.31E-06,-0.000434268, TE
0.52,5.00E-07,0.56,5,1.31E-06,-0.000669726, TE
0.52,5.00E-07,0.56,5,1.31E-06,-0.000448862, TE
0.52,5.00E-07,0.56,5,1.31E-06,-0.000375375, TE
0.52,5.00E-07,0.56,5,1.31E-06,-0.00057522, TE
0.52,5.00E-07,0.56,5,1.31E-06,-0.000149122, TE
0.52,5.00E-07,0.56,5,1.30E-06,-0.000460082, TE
0.52,5.00E-07,0.56,5,1.30E-06,-0.000141169, TE
0.52,5.00E-07,0.56,5,1.30E-06,-0.00283626, TE
0.52,5.00E-07,0.56,5,1.30E-06,-0.0165232, TE
0.6,5.00E-07,0.56,5,1.70E-06,-3.71E-05, TM
0.6,5.00E-07,0.56,5,1.70E-06,-3.28E-05, TM
0.6,5.00E-07,0.56,5,1.69E-06,-2.78E-05, TM
0.6,5.00E-07,0.56,5,1.69E-06,-2.18E-05, TM
0.6,5.00E-07,0.56,5,1.69E-06,-1.50E-05, TM
0.6,5.00E-07,0.56,5,1.69E-06,-8.04E-06, TM
0.6,5.00E-07,0.56,5,1.68E-06,-1.83E-06, TM
0.6,5.00E-07,0.56,5,1.68E-06,2.49E-06, TM
0.6,5.00E-07,0.56,5,1.68E-06,3.91E-06, TM
0.6,5.00E-07,0.56,5,1.68E-06,1.82E-06, TM
0.6,5.00E-07,0.56,5,1.67E-06,-3.75E-06, TM
0.6,5.00E-07,0.56,5,1.67E-06,-1.21E-05, TM
0.6,5.00E-07,0.56,5,1.67E-06,-2.21E-05, TM
0.6,5.00E-07,0.56,5,1.67E-06,-3.23E-05, TM
0.6,5.00E-07,0.56,5,1.66E-06,-4.11E-05, TM
0.6,5.00E-07,0.56,5,1.66E-06,-4.72E-05, TM
0.6,5.00E-07,0.56,5,1.66E-06,-4.92E-05, TM
0.6,5.00E-07,0.56,5,1.66E-06,-4.58E-05, TM
0.6,5.00E-07,0.56,5,1.65E-06,-3.58E-05, TM
0.6,5.00E-07,0.56,5,1.65E-06,-1.83E-05, TM
0.6,5.00E-07,0.56,5,1.65E-06,7.20E-06, TM
0.6,5.00E-07,0.56,5,1.65E-06,4.07E-05, TM
0.6,5.00E-07,0.56,5,1.64E-06,8.13E-05, TM
0.6,5.00E-07,0.56,5,1.64E-06,0.000127358, TM
0.6,5.00E-07,0.56,5,1.64E-06,0.000176829, TM
0.6,5.00E-07,0.56,5,1.64E-06,0.000227519, TM
0.6,5.00E-07,0.56,5,1.63E-06,0.000277502, TM
0.6,5.00E-07,0.56,5,1.63E-06,0.000325312, TM
0.6,5.00E-07,0.56,5,1.63E-06,0.000369888, TM
0.6,5.00E-07,0.56,5,1.63E-06,0.000410315, TM
0.6,5.00E-07,0.56,5,1.62E-06,0.00044548, TM
0.6,5.00E-07,0.56,5,1.62E-06,0.000473825, TM
0.6,5.00E-07,0.56,5,1.62E-06,0.000493347, TM
0.6,5.00E-07,0.56,5,1.62E-06,0.000501892, TM
0.6,5.00E-07,0.56,5,1.62E-06,0.000497655, TM
0.6,5.00E-07,0.56,5,1.61E-06,0.000479716, TM
0.6,5.00E-07,0.56,5,1.61E-06,0.000448412, TM
0.6,5.00E-07,0.56,5,1.61E-06,0.000405407, TM
0.6,5.00E-07,0.56,5,1.61E-06,0.000353441, TM
0.6,5.00E-07,0.56,5,1.60E-06,0.000295857, TM
0.6,5.00E-07,0.56,5,1.60E-06,0.000236096, TM
0.6,5.00E-07,0.56,5,1.60E-06,0.00017731, TM
0.6,5.00E-07,0.56,5,1.60E-06,0.000122209, TM
0.6,5.00E-07,0.56,5,1.59E-06,7.31E-05, TM
0.6,5.00E-07,0.56,5,1.59E-06,3.22E-05, TM
0.6,5.00E-07,0.56,5,1.59E-06,1.32E-06, TM
0.6,5.00E-07,0.56,5,1.59E-06,-1.75E-05, TM
0.6,5.00E-07,0.56,5,1.58E-06,-2.27E-05, TM
0.6,5.00E-07,0.56,5,1.58E-06,-1.32E-05, TM
0.6,5.00E-07,0.56,5,1.58E-06,1.10E-05, TM
0.6,5.00E-07,0.56,5,1.58E-06,4.91E-05, TM
0.6,5.00E-07,0.56,5,1.58E-06,9.93E-05, TM
0.6,5.00E-07,0.56,5,1.57E-06,0.000159049, TM
0.6,5.00E-07,0.56,5,1.57E-06,0.00022574, TM
0.6,5.00E-07,0.56,5,1.57E-06,0.000296672, TM
0.6,5.00E-07,0.56,5,1.57E-06,0.000369497, TM
0.6,5.00E-07,0.56,5,1.56E-06,0.000442226, TM
0.6,5.00E-07,0.56,5,1.56E-06,0.000513129, TM
0.6,5.00E-07,0.56,5,1.56E-06,0.000580543, TM
0.6,5.00E-07,0.56,5,1.56E-06,0.000642681, TM
0.6,5.00E-07,0.56,5,1.56E-06,0.000697508, TM
0.6,5.00E-07,0.56,5,1.55E-06,0.000742743, TM
0.6,5.00E-07,0.56,5,1.55E-06,0.000775974, TM
0.6,5.00E-07,0.56,5,1.55E-06,0.000794879, TM
0.6,5.00E-07,0.56,5,1.55E-06,0.000797518, TM
0.6,5.00E-07,0.56,5,1.54E-06,0.000782658, TM
0.6,5.00E-07,0.56,5,1.54E-06,0.000750073, TM
0.6,5.00E-07,0.56,5,1.54E-06,0.000700767, TM
0.6,5.00E-07,0.56,5,1.54E-06,0.000637055, TM
0.6,5.00E-07,0.56,5,1.54E-06,0.000562455, TM
0.6,5.00E-07,0.56,5,1.53E-06,0.000481368, TM
0.6,5.00E-07,0.56,5,1.53E-06,0.000398591, TM
0.6,5.00E-07,0.56,5,1.53E-06,0.000318749, TM
0.6,5.00E-07,0.56,5,1.53E-06,0.000245771, TM
0.6,5.00E-07,0.56,5,1.53E-06,0.000182535, TM
0.6,5.00E-07,0.56,5,1.52E-06,0.000130745, TM
0.6,5.00E-07,0.56,5,1.52E-06,9.10E-05, TM
0.6,5.00E-07,0.56,5,1.52E-06,6.33E-05, TM
0.6,5.00E-07,0.56,5,1.52E-06,4.68E-05, TM
0.6,5.00E-07,0.56,5,1.51E-06,4.06E-05, TM
0.6,5.00E-07,0.56,5,1.51E-06,4.34E-05, TM
0.6,5.00E-07,0.56,5,1.51E-06,5.38E-05, TM
0.6,5.00E-07,0.56,5,1.51E-06,6.97E-05, TM
0.6,5.00E-07,0.56,5,1.51E-06,8.87E-05, TM
0.6,5.00E-07,0.56,5,1.50E-06,0.000108104, TM
0.6,5.00E-07,0.56,5,1.50E-06,0.000125048, TM
0.6,5.00E-07,0.56,5,1.50E-06,0.000137246, TM
0.6,5.00E-07,0.56,5,1.50E-06,0.000143184, TM
0.6,5.00E-07,0.56,5,1.50E-06,0.000142396, TM
0.6,5.00E-07,0.56,5,1.49E-06,0.000135448, TM
0.6,5.00E-07,0.56,5,1.49E-06,0.000123679, TM
0.6,5.00E-07,0.56,5,1.49E-06,0.000108786, TM
0.6,5.00E-07,0.56,5,1.49E-06,9.24E-05, TM
0.6,5.00E-07,0.56,5,1.49E-06,7.59E-05, TM
0.6,5.00E-07,0.56,5,1.48E-06,6.00E-05, TM
0.6,5.00E-07,0.56,5,1.48E-06,4.55E-05, TM
0.6,5.00E-07,0.56,5,1.48E-06,3.26E-05, TM
0.6,5.00E-07,0.56,5,1.48E-06,2.18E-05, TM
0.6,5.00E-07,0.56,5,1.48E-06,1.37E-05, TM
0.6,5.00E-07,0.56,5,1.47E-06,8.91E-06, TM
0.6,5.00E-07,0.56,5,1.47E-06,7.97E-06, TM
0.6,5.00E-07,0.56,5,1.47E-06,1.10E-05, TM
0.6,5.00E-07,0.56,5,1.47E-06,1.77E-05, TM
0.6,5.00E-07,0.56,5,1.47E-06,2.73E-05, TM
0.6,5.00E-07,0.56,5,1.46E-06,3.87E-05, TM
0.6,5.00E-07,0.56,5,1.46E-06,5.08E-05, TM
0.6,5.00E-07,0.56,5,1.46E-06,6.26E-05, TM
0.6,5.00E-07,0.56,5,1.46E-06,7.36E-05, TM
0.6,5.00E-07,0.56,5,1.46E-06,8.33E-05, TM
0.6,5.00E-07,0.56,5,1.45E-06,9.18E-05, TM
0.6,5.00E-07,0.56,5,1.45E-06,9.91E-05, TM
0.6,5.00E-07,0.56,5,1.45E-06,0.000105202, TM
0.6,5.00E-07,0.56,5,1.45E-06,0.000110058, TM
0.6,5.00E-07,0.56,5,1.45E-06,0.000113408, TM
0.6,5.00E-07,0.56,5,1.45E-06,0.000114986, TM
0.6,5.00E-07,0.56,5,1.44E-06,0.000114609, TM
0.6,5.00E-07,0.56,5,1.44E-06,0.000112297, TM
0.6,5.00E-07,0.56,5,1.44E-06,0.00010833, TM
0.6,5.00E-07,0.56,5,1.44E-06,0.000103232, TM
0.6,5.00E-07,0.56,5,1.44E-06,9.77E-05, TM
0.6,5.00E-07,0.56,5,1.43E-06,9.23E-05, TM
0.6,5.00E-07,0.56,5,1.43E-06,8.78E-05, TM
0.6,5.00E-07,0.56,5,1.43E-06,8.42E-05, TM
0.6,5.00E-07,0.56,5,1.43E-06,8.17E-05, TM
0.6,5.00E-07,0.56,5,1.43E-06,7.98E-05, TM
0.6,5.00E-07,0.56,5,1.42E-06,7.82E-05, TM
0.6,5.00E-07,0.56,5,1.42E-06,7.65E-05, TM
0.6,5.00E-07,0.56,5,1.42E-06,7.46E-05, TM
0.6,5.00E-07,0.56,5,1.42E-06,7.31E-05, TM
0.6,5.00E-07,0.56,5,1.42E-06,7.28E-05, TM
0.6,5.00E-07,0.56,5,1.42E-06,7.51E-05, TM
0.6,5.00E-07,0.56,5,1.41E-06,8.15E-05, TM
0.6,5.00E-07,0.56,5,1.41E-06,9.30E-05, TM
0.6,5.00E-07,0.56,5,1.41E-06,0.00011031, TM
0.6,5.00E-07,0.56,5,1.41E-06,0.000132964, TM
0.6,5.00E-07,0.56,5,1.41E-06,0.000159706, TM
0.6,5.00E-07,0.56,5,1.40E-06,0.000188447, TM
0.6,5.00E-07,0.56,5,1.40E-06,0.000216591, TM
0.6,5.00E-07,0.56,5,1.40E-06,0.000241403, TM
0.6,5.00E-07,0.56,5,1.40E-06,0.000260337, TM
0.6,5.00E-07,0.56,5,1.40E-06,0.000271278, TM
0.6,5.00E-07,0.56,5,1.40E-06,0.000272676, TM
0.6,5.00E-07,0.56,5,1.39E-06,0.000263615, TM
0.6,5.00E-07,0.56,5,1.39E-06,0.000243893, TM
0.6,5.00E-07,0.56,5,1.39E-06,0.000214156, TM
0.6,5.00E-07,0.56,5,1.39E-06,0.000176081, TM
0.6,5.00E-07,0.56,5,1.39E-06,0.000132548, TM
0.6,5.00E-07,0.56,5,1.39E-06,8.77E-05, TM
0.6,5.00E-07,0.56,5,1.38E-06,4.66E-05, TM
0.6,5.00E-07,0.56,5,1.38E-06,1.50E-05, TM
0.6,5.00E-07,0.56,5,1.38E-06,-1.63E-06, TM
0.6,5.00E-07,0.56,5,1.38E-06,9.10E-07, TM
0.6,5.00E-07,0.56,5,1.38E-06,2.51E-05, TM
0.6,5.00E-07,0.56,5,1.37E-06,7.10E-05, TM
0.6,5.00E-07,0.56,5,1.37E-06,0.000136489, TM
0.6,5.00E-07,0.56,5,1.37E-06,0.000217651, TM
0.6,5.00E-07,0.56,5,1.37E-06,0.000309704, TM
0.6,5.00E-07,0.56,5,1.37E-06,0.000407982, TM
0.6,5.00E-07,0.56,5,1.37E-06,0.00050875, TM
0.6,5.00E-07,0.56,5,1.36E-06,0.000609631, TM
0.6,5.00E-07,0.56,5,1.36E-06,0.000709563, TM
0.6,5.00E-07,0.56,5,1.36E-06,0.000808327, TM
0.6,5.00E-07,0.56,5,1.36E-06,0.000905865, TM
0.6,5.00E-07,0.56,5,1.36E-06,0.00100162, TM
0.6,5.00E-07,0.56,5,1.36E-06,0.00109417, TM
0.6,5.00E-07,0.56,5,1.35E-06,0.00118129, TM
0.6,5.00E-07,0.56,5,1.35E-06,0.0012604, TM
0.6,5.00E-07,0.56,5,1.35E-06,0.00132939, TM
0.6,5.00E-07,0.56,5,1.35E-06,0.00138742, TM
0.6,5.00E-07,0.56,5,1.35E-06,0.00143552, TM
0.6,5.00E-07,0.56,5,1.35E-06,0.00147679, TM
0.6,5.00E-07,0.56,5,1.34E-06,0.00151608, TM
0.6,5.00E-07,0.56,5,1.34E-06,0.00155916, TM
0.6,5.00E-07,0.56,5,1.34E-06,0.00161166, TM
0.6,5.00E-07,0.56,5,1.34E-06,0.00167794, TM
0.6,5.00E-07,0.56,5,1.34E-06,0.00176019, TM
0.6,5.00E-07,0.56,5,1.34E-06,0.00185798, TM
0.6,5.00E-07,0.56,5,1.33E-06,0.00196831, TM
0.6,5.00E-07,0.56,5,1.33E-06,0.00208607, TM
0.6,5.00E-07,0.56,5,1.33E-06,0.00220473, TM
0.6,5.00E-07,0.56,5,1.33E-06,0.00231711, TM
0.6,5.00E-07,0.56,5,1.33E-06,0.00241594, TM
0.6,5.00E-07,0.56,5,1.33E-06,0.00249421, TM
0.6,5.00E-07,0.56,5,1.33E-06,0.0025452, TM
0.6,5.00E-07,0.56,5,1.32E-06,0.0025626, TM
0.6,5.00E-07,0.56,5,1.32E-06,0.00254065, TM
0.6,5.00E-07,0.56,5,1.32E-06,0.00247461, TM
0.6,5.00E-07,0.56,5,1.32E-06,0.00236162, TM
0.6,5.00E-07,0.56,5,1.32E-06,0.00220169, TM
0.6,5.00E-07,0.56,5,1.32E-06,0.00199864, TM
0.6,5.00E-07,0.56,5,1.31E-06,0.00176061, TM
0.6,5.00E-07,0.56,5,1.31E-06,0.0014998, TM
0.6,5.00E-07,0.56,5,1.31E-06,0.00123134, TM
0.6,5.00E-07,0.56,5,1.31E-06,0.00097147, TM
0.6,5.00E-07,0.56,5,1.31E-06,0.000735232, TM
0.6,5.00E-07,0.56,5,1.31E-06,0.000534308, TM
0.6,5.00E-07,0.56,5,1.30E-06,0.000375485, TM
0.6,5.00E-07,0.56,5,1.30E-06,0.000260104, TM
0.6,5.00E-07,0.56,5,1.30E-06,0.000184621, TM
0.6,5.00E-07,0.56,5,1.30E-06,0.000142065, TM
0.6,5.00E-07,0.56,5,1.70E-06,-0.000142983, TE
0.6,5.00E-07,0.56,5,1.70E-06,-0.000119906, TE
0.6,5.00E-07,0.56,5,1.69E-06,-0.000100679, TE
0.6,5.00E-07,0.56,5,1.69E-06,-8.43E-05, TE
0.6,5.00E-07,0.56,5,1.69E-06,-6.70E-05, TE
0.6,5.00E-07,0.56,5,1.69E-06,-5.45E-05, TE
0.6,5.00E-07,0.56,5,1.68E-06,-4.66E-05, TE
0.6,5.00E-07,0.56,5,1.68E-06,-4.04E-05, TE
0.6,5.00E-07,0.56,5,1.68E-06,-3.90E-05, TE
0.6,5.00E-07,0.56,5,1.68E-06,-4.07E-05, TE
0.6,5.00E-07,0.56,5,1.67E-06,-4.42E-05, TE
0.6,5.00E-07,0.56,5,1.67E-06,-5.16E-05, TE
0.6,5.00E-07,0.56,5,1.67E-06,-5.92E-05, TE
0.6,5.00E-07,0.56,5,1.67E-06,-6.68E-05, TE
0.6,5.00E-07,0.56,5,1.66E-06,-7.78E-05, TE
